source,ticker,expiration_date,strike_price,volume,open_interest
AlphaVantage,SPY,2008-01-19,70.0,0,2401
AlphaVantage,SPY,2008-01-19,70.0,0,1
AlphaVantage,SPY,2008-01-19,71.0,0,854
AlphaVantage,SPY,2008-01-19,71.0,0,0
AlphaVantage,SPY,2008-01-19,72.0,43,1330
AlphaVantage,SPY,2008-01-19,72.0,0,0
AlphaVantage,SPY,2008-01-19,73.0,0,1174
AlphaVantage,SPY,2008-01-19,73.0,0,0
AlphaVantage,SPY,2008-01-19,74.0,0,1044
AlphaVantage,SPY,2008-01-19,74.0,0,0
AlphaVantage,SPY,2008-01-19,75.0,0,673
AlphaVantage,SPY,2008-01-19,75.0,0,0
AlphaVantage,SPY,2008-01-19,76.0,0,624
AlphaVantage,SPY,2008-01-19,76.0,0,0
AlphaVantage,SPY,2008-01-19,77.0,0,553
AlphaVantage,SPY,2008-01-19,77.0,0,0
AlphaVantage,SPY,2008-01-19,78.0,0,556
AlphaVantage,SPY,2008-01-19,78.0,0,0
AlphaVantage,SPY,2008-01-19,79.0,0,543
AlphaVantage,SPY,2008-01-19,79.0,0,0
AlphaVantage,SPY,2008-01-19,80.0,0,0
AlphaVantage,SPY,2008-01-19,80.0,0,0
AlphaVantage,SPY,2008-01-19,81.0,0,0
AlphaVantage,SPY,2008-01-19,81.0,0,0
AlphaVantage,SPY,2008-01-19,82.0,0,11
AlphaVantage,SPY,2008-01-19,82.0,0,0
AlphaVantage,SPY,2008-01-19,83.0,0,22
AlphaVantage,SPY,2008-01-19,83.0,0,0
AlphaVantage,SPY,2008-01-19,84.0,0,0
AlphaVantage,SPY,2008-01-19,84.0,0,0
AlphaVantage,SPY,2008-01-19,85.0,0,0
AlphaVantage,SPY,2008-01-19,85.0,0,0
AlphaVantage,SPY,2008-01-19,86.0,0,0
AlphaVantage,SPY,2008-01-19,86.0,0,0
AlphaVantage,SPY,2008-01-19,87.0,0,0
AlphaVantage,SPY,2008-01-19,87.0,0,0
AlphaVantage,SPY,2008-01-19,88.0,8,83
AlphaVantage,SPY,2008-01-19,88.0,0,0
AlphaVantage,SPY,2008-01-19,89.0,33,0
AlphaVantage,SPY,2008-01-19,89.0,0,0
AlphaVantage,SPY,2008-01-19,90.0,0,130
AlphaVantage,SPY,2008-01-19,90.0,0,0
AlphaVantage,SPY,2008-01-19,91.0,18,0
AlphaVantage,SPY,2008-01-19,91.0,0,0
AlphaVantage,SPY,2008-01-19,92.0,0,8
AlphaVantage,SPY,2008-01-19,92.0,0,1
AlphaVantage,SPY,2008-01-19,93.0,0,10
AlphaVantage,SPY,2008-01-19,93.0,0,8
AlphaVantage,SPY,2008-01-19,94.0,0,16
AlphaVantage,SPY,2008-01-19,94.0,0,0
AlphaVantage,SPY,2008-01-19,95.0,0,0
AlphaVantage,SPY,2008-01-19,95.0,0,335
AlphaVantage,SPY,2008-01-19,96.0,0,23
AlphaVantage,SPY,2008-01-19,96.0,0,0
AlphaVantage,SPY,2008-01-19,97.0,0,12
AlphaVantage,SPY,2008-01-19,97.0,0,0
AlphaVantage,SPY,2008-01-19,98.0,0,117
AlphaVantage,SPY,2008-01-19,98.0,0,615
AlphaVantage,SPY,2008-01-19,99.0,11,0
AlphaVantage,SPY,2008-01-19,99.0,0,20
AlphaVantage,SPY,2008-01-19,100.0,24,72
AlphaVantage,SPY,2008-01-19,100.0,0,483
AlphaVantage,SPY,2008-01-19,101.0,28,0
AlphaVantage,SPY,2008-01-19,101.0,0,383
AlphaVantage,SPY,2008-01-19,102.0,0,0
AlphaVantage,SPY,2008-01-19,102.0,0,138
AlphaVantage,SPY,2008-01-19,103.0,0,3
AlphaVantage,SPY,2008-01-19,103.0,0,311
AlphaVantage,SPY,2008-01-19,104.0,0,0
AlphaVantage,SPY,2008-01-19,104.0,0,345
AlphaVantage,SPY,2008-01-19,105.0,0,24
AlphaVantage,SPY,2008-01-19,105.0,0,1168
AlphaVantage,SPY,2008-01-19,106.0,0,51
AlphaVantage,SPY,2008-01-19,106.0,0,600
AlphaVantage,SPY,2008-01-19,107.0,0,0
AlphaVantage,SPY,2008-01-19,107.0,0,2651
AlphaVantage,SPY,2008-01-19,108.0,0,12
AlphaVantage,SPY,2008-01-19,108.0,0,2691
AlphaVantage,SPY,2008-01-19,109.0,0,32
AlphaVantage,SPY,2008-01-19,109.0,0,3119
AlphaVantage,SPY,2008-01-19,110.0,0,76
AlphaVantage,SPY,2008-01-19,110.0,0,6179
AlphaVantage,SPY,2008-01-19,111.0,0,110
AlphaVantage,SPY,2008-01-19,111.0,0,1717
AlphaVantage,SPY,2008-01-19,112.0,0,59
AlphaVantage,SPY,2008-01-19,112.0,0,2095
AlphaVantage,SPY,2008-01-19,113.0,0,15
AlphaVantage,SPY,2008-01-19,113.0,0,1939
AlphaVantage,SPY,2008-01-19,114.0,0,10
AlphaVantage,SPY,2008-01-19,114.0,0,2385
AlphaVantage,SPY,2008-01-19,115.0,2,0
AlphaVantage,SPY,2008-01-19,115.0,1,5921
AlphaVantage,SPY,2008-01-19,116.0,0,100
AlphaVantage,SPY,2008-01-19,116.0,0,5257
AlphaVantage,SPY,2008-01-19,117.0,0,0
AlphaVantage,SPY,2008-01-19,117.0,0,4482
AlphaVantage,SPY,2008-01-19,118.0,0,0
AlphaVantage,SPY,2008-01-19,118.0,0,7884
AlphaVantage,SPY,2008-01-19,119.0,0,0
AlphaVantage,SPY,2008-01-19,119.0,0,8776
AlphaVantage,SPY,2008-01-19,120.0,0,78
AlphaVantage,SPY,2008-01-19,120.0,0,12314
AlphaVantage,SPY,2008-01-19,121.0,18,106
AlphaVantage,SPY,2008-01-19,121.0,0,2527
AlphaVantage,SPY,2008-01-19,122.0,0,126
AlphaVantage,SPY,2008-01-19,122.0,0,5692
AlphaVantage,SPY,2008-01-19,123.0,0,40
AlphaVantage,SPY,2008-01-19,123.0,90,10405
AlphaVantage,SPY,2008-01-19,124.0,0,0
AlphaVantage,SPY,2008-01-19,124.0,2,9003
AlphaVantage,SPY,2008-01-19,125.0,11,1
AlphaVantage,SPY,2008-01-19,125.0,4345,36633
AlphaVantage,SPY,2008-01-19,126.0,0,4
AlphaVantage,SPY,2008-01-19,126.0,1,5982
AlphaVantage,SPY,2008-01-19,127.0,0,0
AlphaVantage,SPY,2008-01-19,127.0,7403,55624
AlphaVantage,SPY,2008-01-19,128.0,0,0
AlphaVantage,SPY,2008-01-19,128.0,30,10627
AlphaVantage,SPY,2008-01-19,129.0,0,6
AlphaVantage,SPY,2008-01-19,129.0,144,6703
AlphaVantage,SPY,2008-01-19,130.0,6,347
AlphaVantage,SPY,2008-01-19,130.0,784,15751
AlphaVantage,SPY,2008-01-19,131.0,0,192
AlphaVantage,SPY,2008-01-19,131.0,250,9084
AlphaVantage,SPY,2008-01-19,132.0,9,1037
AlphaVantage,SPY,2008-01-19,132.0,769,12577
AlphaVantage,SPY,2008-01-19,133.0,19,880
AlphaVantage,SPY,2008-01-19,133.0,1050,27463
AlphaVantage,SPY,2008-01-19,134.0,2,1509
AlphaVantage,SPY,2008-01-19,134.0,2210,8844
AlphaVantage,SPY,2008-01-19,135.0,43,2608
AlphaVantage,SPY,2008-01-19,135.0,2171,68217
AlphaVantage,SPY,2008-01-19,136.0,426,2739
AlphaVantage,SPY,2008-01-19,136.0,3218,13879
AlphaVantage,SPY,2008-01-19,137.0,88,2851
AlphaVantage,SPY,2008-01-19,137.0,7293,17920
AlphaVantage,SPY,2008-01-19,138.0,1712,3347
AlphaVantage,SPY,2008-01-19,138.0,3493,46814
AlphaVantage,SPY,2008-01-19,139.0,273,3735
AlphaVantage,SPY,2008-01-19,139.0,5351,30210
AlphaVantage,SPY,2008-01-19,140.0,1014,3875
AlphaVantage,SPY,2008-01-19,140.0,12746,70010
AlphaVantage,SPY,2008-01-19,141.0,1357,5978
AlphaVantage,SPY,2008-01-19,141.0,9982,94869
AlphaVantage,SPY,2008-01-19,142.0,2160,7470
AlphaVantage,SPY,2008-01-19,142.0,13650,46634
AlphaVantage,SPY,2008-01-19,143.0,2947,5068
AlphaVantage,SPY,2008-01-19,143.0,28769,59099
AlphaVantage,SPY,2008-01-19,144.0,3231,8286
AlphaVantage,SPY,2008-01-19,144.0,18088,39454
AlphaVantage,SPY,2008-01-19,145.0,12418,33901
AlphaVantage,SPY,2008-01-19,145.0,58545,133343
AlphaVantage,SPY,2008-01-19,146.0,14255,49669
AlphaVantage,SPY,2008-01-19,146.0,25208,84698
AlphaVantage,SPY,2008-01-19,147.0,17460,48780
AlphaVantage,SPY,2008-01-19,147.0,16238,222781
AlphaVantage,SPY,2008-01-19,148.0,10233,43300
AlphaVantage,SPY,2008-01-19,148.0,9449,50917
AlphaVantage,SPY,2008-01-19,149.0,16197,61795
AlphaVantage,SPY,2008-01-19,149.0,14685,50797
AlphaVantage,SPY,2008-01-19,150.0,12698,57102
AlphaVantage,SPY,2008-01-19,150.0,15719,57834
AlphaVantage,SPY,2008-01-19,151.0,5282,20478
AlphaVantage,SPY,2008-01-19,151.0,9328,32504
AlphaVantage,SPY,2008-01-19,152.0,8858,44422
AlphaVantage,SPY,2008-01-19,152.0,760,11352
AlphaVantage,SPY,2008-01-19,153.0,7029,50768
AlphaVantage,SPY,2008-01-19,153.0,382,17071
AlphaVantage,SPY,2008-01-19,154.0,1849,41700
AlphaVantage,SPY,2008-01-19,154.0,99,19109
AlphaVantage,SPY,2008-01-19,155.0,1819,27477
AlphaVantage,SPY,2008-01-19,155.0,560,4318
AlphaVantage,SPY,2008-01-19,156.0,1304,31557
AlphaVantage,SPY,2008-01-19,156.0,40,250
AlphaVantage,SPY,2008-01-19,157.0,449,18356
AlphaVantage,SPY,2008-01-19,157.0,54,375
AlphaVantage,SPY,2008-01-19,158.0,1164,34570
AlphaVantage,SPY,2008-01-19,158.0,25,38
AlphaVantage,SPY,2008-01-19,159.0,308,16815
AlphaVantage,SPY,2008-01-19,159.0,16,166
AlphaVantage,SPY,2008-01-19,160.0,750,9380
AlphaVantage,SPY,2008-01-19,160.0,11,10340
AlphaVantage,SPY,2008-01-19,161.0,26,9835
AlphaVantage,SPY,2008-01-19,161.0,28,9
AlphaVantage,SPY,2008-01-19,162.0,15,6078
AlphaVantage,SPY,2008-01-19,162.0,0,183
AlphaVantage,SPY,2008-01-19,163.0,500,6296
AlphaVantage,SPY,2008-01-19,163.0,0,40
AlphaVantage,SPY,2008-01-19,164.0,0,5870
AlphaVantage,SPY,2008-01-19,164.0,0,0
AlphaVantage,SPY,2008-01-19,165.0,210,4589
AlphaVantage,SPY,2008-01-19,165.0,104,40
AlphaVantage,SPY,2008-01-19,166.0,0,1318
AlphaVantage,SPY,2008-01-19,166.0,0,0
AlphaVantage,SPY,2008-01-19,167.0,0,998
AlphaVantage,SPY,2008-01-19,167.0,79,0
AlphaVantage,SPY,2008-01-19,168.0,1,2027
AlphaVantage,SPY,2008-01-19,168.0,0,0
AlphaVantage,SPY,2008-01-19,169.0,0,5808
AlphaVantage,SPY,2008-01-19,169.0,0,0
AlphaVantage,SPY,2008-01-19,170.0,0,1720
AlphaVantage,SPY,2008-01-19,170.0,0,0
AlphaVantage,SPY,2008-01-19,171.0,0,2554
AlphaVantage,SPY,2008-01-19,171.0,0,0
AlphaVantage,SPY,2008-01-19,172.0,0,1816
AlphaVantage,SPY,2008-01-19,172.0,0,0
AlphaVantage,SPY,2008-01-19,173.0,0,615
AlphaVantage,SPY,2008-01-19,173.0,0,0
AlphaVantage,SPY,2008-01-19,174.0,0,1210
AlphaVantage,SPY,2008-01-19,174.0,0,0
AlphaVantage,SPY,2008-01-19,175.0,0,606
AlphaVantage,SPY,2008-01-19,175.0,2,8
AlphaVantage,SPY,2008-01-19,176.0,0,9
AlphaVantage,SPY,2008-01-19,176.0,0,0
AlphaVantage,SPY,2008-01-19,177.0,0,0
AlphaVantage,SPY,2008-01-19,177.0,0,0
AlphaVantage,SPY,2008-01-19,178.0,0,10
AlphaVantage,SPY,2008-01-19,178.0,0,0
AlphaVantage,SPY,2008-01-19,179.0,0,0
AlphaVantage,SPY,2008-01-19,179.0,0,0
AlphaVantage,SPY,2008-01-19,180.0,0,0
AlphaVantage,SPY,2008-01-19,180.0,0,0
AlphaVantage,SPY,2008-01-19,181.0,0,0
AlphaVantage,SPY,2008-01-19,181.0,0,0
AlphaVantage,SPY,2008-01-19,182.0,0,0
AlphaVantage,SPY,2008-01-19,182.0,10,0
AlphaVantage,SPY,2008-01-19,183.0,0,0
AlphaVantage,SPY,2008-01-19,183.0,10,0
AlphaVantage,SPY,2008-01-19,184.0,0,0
AlphaVantage,SPY,2008-01-19,184.0,10,0
AlphaVantage,SPY,2008-01-19,185.0,0,0
AlphaVantage,SPY,2008-01-19,185.0,10,0
AlphaVantage,SPY,2008-02-16,70.0,15,36
AlphaVantage,SPY,2008-02-16,70.0,0,0
AlphaVantage,SPY,2008-02-16,71.0,0,19
AlphaVantage,SPY,2008-02-16,71.0,0,0
AlphaVantage,SPY,2008-02-16,72.0,0,26
AlphaVantage,SPY,2008-02-16,72.0,0,0
AlphaVantage,SPY,2008-02-16,73.0,0,0
AlphaVantage,SPY,2008-02-16,73.0,0,0
AlphaVantage,SPY,2008-02-16,74.0,0,363
AlphaVantage,SPY,2008-02-16,74.0,0,0
AlphaVantage,SPY,2008-02-16,75.0,0,14
AlphaVantage,SPY,2008-02-16,75.0,0,0
AlphaVantage,SPY,2008-02-16,76.0,0,10
AlphaVantage,SPY,2008-02-16,76.0,0,0
AlphaVantage,SPY,2008-02-16,77.0,0,73
AlphaVantage,SPY,2008-02-16,77.0,0,0
AlphaVantage,SPY,2008-02-16,78.0,0,20
AlphaVantage,SPY,2008-02-16,78.0,0,0
AlphaVantage,SPY,2008-02-16,79.0,0,72
AlphaVantage,SPY,2008-02-16,79.0,0,0
AlphaVantage,SPY,2008-02-16,80.0,0,50
AlphaVantage,SPY,2008-02-16,80.0,0,0
AlphaVantage,SPY,2008-02-16,81.0,0,86
AlphaVantage,SPY,2008-02-16,81.0,0,0
AlphaVantage,SPY,2008-02-16,82.0,0,0
AlphaVantage,SPY,2008-02-16,82.0,0,0
AlphaVantage,SPY,2008-02-16,83.0,0,4
AlphaVantage,SPY,2008-02-16,83.0,0,0
AlphaVantage,SPY,2008-02-16,84.0,0,2
AlphaVantage,SPY,2008-02-16,84.0,0,0
AlphaVantage,SPY,2008-02-16,85.0,0,58
AlphaVantage,SPY,2008-02-16,85.0,0,0
AlphaVantage,SPY,2008-02-16,86.0,0,10
AlphaVantage,SPY,2008-02-16,86.0,0,0
AlphaVantage,SPY,2008-02-16,87.0,0,0
AlphaVantage,SPY,2008-02-16,87.0,0,0
AlphaVantage,SPY,2008-02-16,88.0,0,25
AlphaVantage,SPY,2008-02-16,88.0,0,0
AlphaVantage,SPY,2008-02-16,89.0,0,100
AlphaVantage,SPY,2008-02-16,89.0,0,18
AlphaVantage,SPY,2008-02-16,90.0,0,70
AlphaVantage,SPY,2008-02-16,90.0,0,37
AlphaVantage,SPY,2008-02-16,91.0,0,23
AlphaVantage,SPY,2008-02-16,91.0,0,28
AlphaVantage,SPY,2008-02-16,92.0,0,13
AlphaVantage,SPY,2008-02-16,92.0,0,0
AlphaVantage,SPY,2008-02-16,93.0,0,0
AlphaVantage,SPY,2008-02-16,93.0,0,38
AlphaVantage,SPY,2008-02-16,94.0,0,50
AlphaVantage,SPY,2008-02-16,94.0,0,10
AlphaVantage,SPY,2008-02-16,95.0,0,1
AlphaVantage,SPY,2008-02-16,95.0,0,1556
AlphaVantage,SPY,2008-02-16,96.0,0,35
AlphaVantage,SPY,2008-02-16,96.0,0,1657
AlphaVantage,SPY,2008-02-16,97.0,0,0
AlphaVantage,SPY,2008-02-16,97.0,0,2514
AlphaVantage,SPY,2008-02-16,98.0,0,183
AlphaVantage,SPY,2008-02-16,98.0,0,311
AlphaVantage,SPY,2008-02-16,99.0,0,0
AlphaVantage,SPY,2008-02-16,99.0,0,272
AlphaVantage,SPY,2008-02-16,100.0,0,151
AlphaVantage,SPY,2008-02-16,100.0,0,320
AlphaVantage,SPY,2008-02-16,101.0,0,0
AlphaVantage,SPY,2008-02-16,101.0,0,260
AlphaVantage,SPY,2008-02-16,102.0,0,50
AlphaVantage,SPY,2008-02-16,102.0,0,32
AlphaVantage,SPY,2008-02-16,103.0,0,0
AlphaVantage,SPY,2008-02-16,103.0,0,147
AlphaVantage,SPY,2008-02-16,104.0,0,20
AlphaVantage,SPY,2008-02-16,104.0,0,70
AlphaVantage,SPY,2008-02-16,105.0,0,237
AlphaVantage,SPY,2008-02-16,105.0,0,16
AlphaVantage,SPY,2008-02-16,106.0,0,102
AlphaVantage,SPY,2008-02-16,106.0,10,66
AlphaVantage,SPY,2008-02-16,107.0,0,75
AlphaVantage,SPY,2008-02-16,107.0,0,1152
AlphaVantage,SPY,2008-02-16,108.0,0,170
AlphaVantage,SPY,2008-02-16,108.0,0,34
AlphaVantage,SPY,2008-02-16,109.0,0,37
AlphaVantage,SPY,2008-02-16,109.0,0,210
AlphaVantage,SPY,2008-02-16,110.0,0,57
AlphaVantage,SPY,2008-02-16,110.0,30,71
AlphaVantage,SPY,2008-02-16,111.0,0,35
AlphaVantage,SPY,2008-02-16,111.0,0,601
AlphaVantage,SPY,2008-02-16,112.0,0,89
AlphaVantage,SPY,2008-02-16,112.0,13,824
AlphaVantage,SPY,2008-02-16,113.0,0,67
AlphaVantage,SPY,2008-02-16,113.0,0,782
AlphaVantage,SPY,2008-02-16,114.0,0,21
AlphaVantage,SPY,2008-02-16,114.0,0,1702
AlphaVantage,SPY,2008-02-16,115.0,0,32
AlphaVantage,SPY,2008-02-16,115.0,0,1509
AlphaVantage,SPY,2008-02-16,116.0,0,109
AlphaVantage,SPY,2008-02-16,116.0,34,3267
AlphaVantage,SPY,2008-02-16,117.0,0,8
AlphaVantage,SPY,2008-02-16,117.0,0,3390
AlphaVantage,SPY,2008-02-16,118.0,0,97
AlphaVantage,SPY,2008-02-16,118.0,0,2452
AlphaVantage,SPY,2008-02-16,119.0,0,65
AlphaVantage,SPY,2008-02-16,119.0,280,690
AlphaVantage,SPY,2008-02-16,120.0,0,152
AlphaVantage,SPY,2008-02-16,120.0,150,4534
AlphaVantage,SPY,2008-02-16,121.0,0,413
AlphaVantage,SPY,2008-02-16,121.0,30,5192
AlphaVantage,SPY,2008-02-16,122.0,0,318
AlphaVantage,SPY,2008-02-16,122.0,0,2996
AlphaVantage,SPY,2008-02-16,123.0,0,122
AlphaVantage,SPY,2008-02-16,123.0,1649,1655
AlphaVantage,SPY,2008-02-16,124.0,6,41
AlphaVantage,SPY,2008-02-16,124.0,3044,12030
AlphaVantage,SPY,2008-02-16,125.0,2,1091
AlphaVantage,SPY,2008-02-16,125.0,62,1997
AlphaVantage,SPY,2008-02-16,126.0,0,764
AlphaVantage,SPY,2008-02-16,126.0,58,971
AlphaVantage,SPY,2008-02-16,127.0,0,73
AlphaVantage,SPY,2008-02-16,127.0,371,3071
AlphaVantage,SPY,2008-02-16,128.0,0,2001
AlphaVantage,SPY,2008-02-16,128.0,298,1967
AlphaVantage,SPY,2008-02-16,129.0,2,1802
AlphaVantage,SPY,2008-02-16,129.0,768,2182
AlphaVantage,SPY,2008-02-16,130.0,180,347
AlphaVantage,SPY,2008-02-16,130.0,537,4169
AlphaVantage,SPY,2008-02-16,131.0,97,1659
AlphaVantage,SPY,2008-02-16,131.0,449,1932
AlphaVantage,SPY,2008-02-16,132.0,0,1121
AlphaVantage,SPY,2008-02-16,132.0,1313,1521
AlphaVantage,SPY,2008-02-16,133.0,193,864
AlphaVantage,SPY,2008-02-16,133.0,2184,1450
AlphaVantage,SPY,2008-02-16,134.0,19,498
AlphaVantage,SPY,2008-02-16,134.0,700,1973
AlphaVantage,SPY,2008-02-16,135.0,3,1065
AlphaVantage,SPY,2008-02-16,135.0,2426,3513
AlphaVantage,SPY,2008-02-16,136.0,331,1590
AlphaVantage,SPY,2008-02-16,136.0,2402,6540
AlphaVantage,SPY,2008-02-16,137.0,2,1234
AlphaVantage,SPY,2008-02-16,137.0,10852,5035
AlphaVantage,SPY,2008-02-16,138.0,271,2151
AlphaVantage,SPY,2008-02-16,138.0,5893,4822
AlphaVantage,SPY,2008-02-16,139.0,37,4559
AlphaVantage,SPY,2008-02-16,139.0,1815,9363
AlphaVantage,SPY,2008-02-16,140.0,814,2166
AlphaVantage,SPY,2008-02-16,140.0,4391,29002
AlphaVantage,SPY,2008-02-16,141.0,89,1559
AlphaVantage,SPY,2008-02-16,141.0,4433,5362
AlphaVantage,SPY,2008-02-16,142.0,1298,2518
AlphaVantage,SPY,2008-02-16,142.0,2521,5965
AlphaVantage,SPY,2008-02-16,143.0,1308,2609
AlphaVantage,SPY,2008-02-16,143.0,1554,16137
AlphaVantage,SPY,2008-02-16,144.0,1178,3051
AlphaVantage,SPY,2008-02-16,144.0,3321,14987
AlphaVantage,SPY,2008-02-16,145.0,760,11226
AlphaVantage,SPY,2008-02-16,145.0,14951,54829
AlphaVantage,SPY,2008-02-16,146.0,418,9660
AlphaVantage,SPY,2008-02-16,146.0,9336,9229
AlphaVantage,SPY,2008-02-16,147.0,1073,13250
AlphaVantage,SPY,2008-02-16,147.0,1198,13762
AlphaVantage,SPY,2008-02-16,148.0,420,7580
AlphaVantage,SPY,2008-02-16,148.0,917,14744
AlphaVantage,SPY,2008-02-16,149.0,574,8141
AlphaVantage,SPY,2008-02-16,149.0,657,7577
AlphaVantage,SPY,2008-02-16,150.0,11259,14237
AlphaVantage,SPY,2008-02-16,150.0,529,20300
AlphaVantage,SPY,2008-02-16,151.0,6490,21050
AlphaVantage,SPY,2008-02-16,151.0,237,15411
AlphaVantage,SPY,2008-02-16,152.0,410,10409
AlphaVantage,SPY,2008-02-16,152.0,583,3029
AlphaVantage,SPY,2008-02-16,153.0,2576,4790
AlphaVantage,SPY,2008-02-16,153.0,36,1624
AlphaVantage,SPY,2008-02-16,154.0,5420,4316
AlphaVantage,SPY,2008-02-16,154.0,50,1604
AlphaVantage,SPY,2008-02-16,155.0,2021,6729
AlphaVantage,SPY,2008-02-16,155.0,46,1702
AlphaVantage,SPY,2008-02-16,156.0,1211,5970
AlphaVantage,SPY,2008-02-16,156.0,14,1871
AlphaVantage,SPY,2008-02-16,157.0,3009,4355
AlphaVantage,SPY,2008-02-16,157.0,64,2371
AlphaVantage,SPY,2008-02-16,158.0,3141,6032
AlphaVantage,SPY,2008-02-16,158.0,20,708
AlphaVantage,SPY,2008-02-16,159.0,2222,14307
AlphaVantage,SPY,2008-02-16,159.0,0,141
AlphaVantage,SPY,2008-02-16,160.0,104,6055
AlphaVantage,SPY,2008-02-16,160.0,0,86
AlphaVantage,SPY,2008-02-16,161.0,206,14462
AlphaVantage,SPY,2008-02-16,161.0,0,54
AlphaVantage,SPY,2008-02-16,162.0,226,4659
AlphaVantage,SPY,2008-02-16,162.0,1,44
AlphaVantage,SPY,2008-02-16,163.0,3284,3750
AlphaVantage,SPY,2008-02-16,163.0,0,61
AlphaVantage,SPY,2008-02-16,164.0,1318,4053
AlphaVantage,SPY,2008-02-16,164.0,0,51
AlphaVantage,SPY,2008-02-16,165.0,37,2573
AlphaVantage,SPY,2008-02-16,165.0,0,85
AlphaVantage,SPY,2008-02-16,166.0,20,980
AlphaVantage,SPY,2008-02-16,166.0,0,51
AlphaVantage,SPY,2008-02-16,167.0,3,191
AlphaVantage,SPY,2008-02-16,167.0,3227,1471
AlphaVantage,SPY,2008-02-16,168.0,20,107
AlphaVantage,SPY,2008-02-16,168.0,0,30
AlphaVantage,SPY,2008-02-16,169.0,0,86
AlphaVantage,SPY,2008-02-16,169.0,0,41
AlphaVantage,SPY,2008-02-16,170.0,1,20
AlphaVantage,SPY,2008-02-16,170.0,0,30
AlphaVantage,SPY,2008-02-16,171.0,0,138
AlphaVantage,SPY,2008-02-16,171.0,0,20
AlphaVantage,SPY,2008-02-16,172.0,0,15
AlphaVantage,SPY,2008-02-16,172.0,0,11
AlphaVantage,SPY,2008-02-16,173.0,0,3
AlphaVantage,SPY,2008-02-16,173.0,0,11
AlphaVantage,SPY,2008-02-16,174.0,0,0
AlphaVantage,SPY,2008-02-16,174.0,0,0
AlphaVantage,SPY,2008-02-16,175.0,0,0
AlphaVantage,SPY,2008-02-16,175.0,0,11
AlphaVantage,SPY,2008-02-16,176.0,0,0
AlphaVantage,SPY,2008-02-16,176.0,0,11
AlphaVantage,SPY,2008-02-16,177.0,0,0
AlphaVantage,SPY,2008-02-16,177.0,0,0
AlphaVantage,SPY,2008-02-16,178.0,0,0
AlphaVantage,SPY,2008-02-16,178.0,0,11
AlphaVantage,SPY,2008-02-16,179.0,0,0
AlphaVantage,SPY,2008-02-16,179.0,0,11
AlphaVantage,SPY,2008-02-16,180.0,0,0
AlphaVantage,SPY,2008-02-16,180.0,0,0
AlphaVantage,SPY,2008-02-16,181.0,0,0
AlphaVantage,SPY,2008-02-16,181.0,0,11
AlphaVantage,SPY,2008-02-16,182.0,0,0
AlphaVantage,SPY,2008-02-16,182.0,0,11
AlphaVantage,SPY,2008-02-16,183.0,0,0
AlphaVantage,SPY,2008-02-16,183.0,0,0
AlphaVantage,SPY,2008-02-16,184.0,0,0
AlphaVantage,SPY,2008-02-16,184.0,0,11
AlphaVantage,SPY,2008-02-16,185.0,0,0
AlphaVantage,SPY,2008-02-16,185.0,0,11
AlphaVantage,SPY,2008-03-22,60.0,60,2136
AlphaVantage,SPY,2008-03-22,60.0,0,0
AlphaVantage,SPY,2008-03-22,61.0,40,1726
AlphaVantage,SPY,2008-03-22,61.0,0,0
AlphaVantage,SPY,2008-03-22,62.0,50,1157
AlphaVantage,SPY,2008-03-22,62.0,0,0
AlphaVantage,SPY,2008-03-22,63.0,9,1594
AlphaVantage,SPY,2008-03-22,63.0,0,0
AlphaVantage,SPY,2008-03-22,64.0,41,1077
AlphaVantage,SPY,2008-03-22,64.0,0,0
AlphaVantage,SPY,2008-03-22,65.0,0,1418
AlphaVantage,SPY,2008-03-22,65.0,0,7
AlphaVantage,SPY,2008-03-22,66.0,0,748
AlphaVantage,SPY,2008-03-22,66.0,0,0
AlphaVantage,SPY,2008-03-22,67.0,0,909
AlphaVantage,SPY,2008-03-22,67.0,0,0
AlphaVantage,SPY,2008-03-22,68.0,0,1242
AlphaVantage,SPY,2008-03-22,68.0,0,0
AlphaVantage,SPY,2008-03-22,69.0,0,158
AlphaVantage,SPY,2008-03-22,69.0,0,0
AlphaVantage,SPY,2008-03-22,70.0,0,2231
AlphaVantage,SPY,2008-03-22,70.0,0,0
AlphaVantage,SPY,2008-03-22,71.0,0,489
AlphaVantage,SPY,2008-03-22,71.0,0,525
AlphaVantage,SPY,2008-03-22,72.0,0,223
AlphaVantage,SPY,2008-03-22,72.0,0,0
AlphaVantage,SPY,2008-03-22,73.0,0,632
AlphaVantage,SPY,2008-03-22,73.0,0,1
AlphaVantage,SPY,2008-03-22,74.0,0,572
AlphaVantage,SPY,2008-03-22,74.0,0,2104
AlphaVantage,SPY,2008-03-22,75.0,0,1733
AlphaVantage,SPY,2008-03-22,75.0,0,0
AlphaVantage,SPY,2008-03-22,76.0,0,1182
AlphaVantage,SPY,2008-03-22,76.0,0,0
AlphaVantage,SPY,2008-03-22,77.0,0,743
AlphaVantage,SPY,2008-03-22,77.0,0,213
AlphaVantage,SPY,2008-03-22,78.0,0,1315
AlphaVantage,SPY,2008-03-22,78.0,0,392
AlphaVantage,SPY,2008-03-22,79.0,0,974
AlphaVantage,SPY,2008-03-22,79.0,0,88
AlphaVantage,SPY,2008-03-22,80.0,0,1163
AlphaVantage,SPY,2008-03-22,80.0,0,1275
AlphaVantage,SPY,2008-03-22,81.0,0,2193
