contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250319C00400000,SPY,2025-03-19,400.00,call,168.79,167.40,166.79,40,168.01,10,173,132,2025-03-19,2.83836,0.99235,0.00025,-0.93506,0.00626,0.01083
SPY250319P00400000,SPY,2025-03-19,400.00,put,0.00,0.01,0.00,0,0.01,3765,0,752,2025-03-19,2.09143,-0.00059,0.00003,-0.06397,0.00061,-0.00001
SPY250319C00405000,SPY,2025-03-19,405.00,call,153.27,162.41,161.81,10,163.01,10,0,8,2025-03-19,2.76214,0.99185,0.00027,-0.96122,0.00662,0.01096
SPY250319P00405000,SPY,2025-03-19,405.00,put,0.01,0.01,0.00,0,0.01,186,2,5,2025-03-19,2.02176,-0.00061,0.00004,-0.06373,0.00063,-0.00001
SPY250319C00410000,SPY,2025-03-19,410.00,call,147.83,157.41,156.81,55,158.01,10,0,8,2025-03-19,2.67114,0.99160,0.00029,-0.95480,0.00679,0.01109
SPY250319P00410000,SPY,2025-03-19,410.00,put,0.00,0.01,0.00,0,0.01,186,0,39,2025-03-19,1.95286,-0.00063,0.00004,-0.06348,0.00065,-0.00001
SPY250319C00415000,SPY,2025-03-19,415.00,call,0.00,152.40,151.79,40,153.01,65,0,0,2025-03-19,2.56642,0.99164,0.00030,-0.91621,0.00676,0.01123
SPY250319P00415000,SPY,2025-03-19,415.00,put,0.00,0.01,0.00,0,0.01,186,0,7,2025-03-19,1.88473,-0.00065,0.00004,-0.06324,0.00067,-0.00001
SPY250319C00420000,SPY,2025-03-19,420.00,call,139.34,147.41,146.81,70,148.01,74,0,4,2025-03-19,2.49172,0.99108,0.00033,-0.94118,0.00716,0.01136
SPY250319P00420000,SPY,2025-03-19,420.00,put,0.00,0.01,0.00,0,0.01,3765,0,13225,2025-03-19,1.81720,-0.00067,0.00004,-0.06296,0.00069,-0.00001
SPY250319C00425000,SPY,2025-03-19,425.00,call,0.00,142.41,141.80,57,143.01,61,0,0,2025-03-19,2.40346,0.99079,0.00035,-0.93446,0.00736,0.01149
SPY250319P00425000,SPY,2025-03-19,425.00,put,0.00,0.01,0.00,0,0.01,186,0,2256,2025-03-19,1.75028,-0.00070,0.00005,-0.06265,0.00072,-0.00001
SPY250319C00430000,SPY,2025-03-19,430.00,call,0.00,137.40,136.79,60,138.01,64,0,0,2025-03-19,2.30240,0.99082,0.00036,-0.89584,0.00734,0.01163
SPY250319P00430000,SPY,2025-03-19,430.00,put,0.00,0.01,0.00,0,0.01,186,0,6777,2025-03-19,1.68412,-0.00072,0.00005,-0.06236,0.00074,-0.00001
SPY250319C00435000,SPY,2025-03-19,435.00,call,0.00,132.41,131.81,55,133.01,59,0,0,2025-03-19,2.22908,0.99017,0.00040,-0.91975,0.00780,0.01176
SPY250319P00435000,SPY,2025-03-19,435.00,put,0.00,0.01,0.00,0,0.01,186,0,12,2025-03-19,1.61857,-0.00075,0.00005,-0.06206,0.00077,-0.00001
SPY250319C00440000,SPY,2025-03-19,440.00,call,0.00,127.40,126.79,60,128.01,60,0,0,2025-03-19,2.13060,0.99017,0.00042,-0.88185,0.00779,0.01189
SPY250319P00440000,SPY,2025-03-19,440.00,put,0.00,0.01,0.00,0,0.01,186,0,240,2025-03-19,1.55379,-0.00078,0.00006,-0.06181,0.00080,-0.00001
SPY250319C00445000,SPY,2025-03-19,445.00,call,0.00,122.40,121.79,60,123.01,10,0,0,2025-03-19,2.04570,0.98982,0.00045,-0.87427,0.00804,0.01203
SPY250319P00445000,SPY,2025-03-19,445.00,put,0.00,0.01,0.00,0,0.01,186,0,157,2025-03-19,1.48931,-0.00081,0.00006,-0.06142,0.00083,-0.00001
SPY250319C00450000,SPY,2025-03-19,450.00,call,108.09,117.40,116.79,60,118.01,62,0,1,2025-03-19,1.96155,0.98944,0.00048,-0.86663,0.00830,0.01216
SPY250319P00450000,SPY,2025-03-19,450.00,put,0.00,0.01,0.00,0,0.01,186,0,200,2025-03-19,1.42559,-0.00085,0.00007,-0.06111,0.00086,-0.00001
SPY250319C00455000,SPY,2025-03-19,455.00,call,0.00,112.40,111.79,60,113.01,10,0,0,2025-03-19,1.87802,0.98903,0.00052,-0.85861,0.00858,0.01229
SPY250319P00455000,SPY,2025-03-19,455.00,put,0.00,0.01,0.00,0,0.01,186,0,276,2025-03-19,1.36233,-0.00088,0.00007,-0.06074,0.00089,-0.00001
SPY250319C00460000,SPY,2025-03-19,460.00,call,105.18,107.40,106.79,40,108.01,10,0,2,2025-03-19,1.79509,0.98859,0.00056,-0.85028,0.00887,0.01242
SPY250319P00460000,SPY,2025-03-19,460.00,put,0.00,0.01,0.00,0,0.01,186,0,157,2025-03-19,1.29968,-0.00092,0.00008,-0.06040,0.00093,-0.00001
SPY250319C00465000,SPY,2025-03-19,465.00,call,92.24,102.40,101.79,50,103.01,10,0,8,2025-03-19,1.71293,0.98811,0.00061,-0.84210,0.00920,0.01255
SPY250319P00465000,SPY,2025-03-19,465.00,put,0.00,0.01,0.00,0,0.01,3140,0,15173,2025-03-19,1.23749,-0.00097,0.00009,-0.06002,0.00097,-0.00002
SPY250319C00470000,SPY,2025-03-19,470.00,call,88.97,97.40,96.79,61,98.01,10,0,5,2025-03-19,1.63123,0.98759,0.00066,-0.83334,0.00954,0.01268
SPY250319P00470000,SPY,2025-03-19,470.00,put,0.00,0.01,0.00,0,0.01,186,0,680,2025-03-19,1.17575,-0.00102,0.00010,-0.05961,0.00102,-0.00002
SPY250319C00475000,SPY,2025-03-19,475.00,call,83.41,92.41,91.81,52,93.01,20,0,8,2025-03-19,1.55989,0.98657,0.00074,-0.85269,0.01022,0.01280
SPY250319P00475000,SPY,2025-03-19,475.00,put,0.00,0.01,0.00,0,0.01,186,0,169,2025-03-19,1.11447,-0.00107,0.00011,-0.05918,0.00106,-0.00002
SPY250319C00480000,SPY,2025-03-19,480.00,call,0.00,87.41,86.81,60,88.01,30,0,0,2025-03-19,1.47879,0.98593,0.00082,-0.84283,0.01064,0.01292
SPY250319P00480000,SPY,2025-03-19,480.00,put,0.00,0.01,0.00,0,0.01,186,0,289,2025-03-19,1.05365,-0.00113,0.00012,-0.05874,0.00112,-0.00002
SPY250319C00481000,SPY,2025-03-19,481.00,call,0.00,86.40,85.79,60,87.01,30,0,0,2025-03-19,1.45318,0.98628,0.00081,-0.81257,0.01041,0.01296
SPY250319P00481000,SPY,2025-03-19,481.00,put,0.00,0.01,0.00,0,0.01,186,0,0,2025-03-19,1.04145,-0.00114,0.00012,-0.05860,0.00113,-0.00002
SPY250319C00482000,SPY,2025-03-19,482.00,call,0.00,85.40,84.79,60,86.01,30,0,0,2025-03-19,1.43718,0.98614,0.00083,-0.81079,0.01050,0.01298
SPY250319P00482000,SPY,2025-03-19,482.00,put,0.00,0.01,0.00,0,0.01,186,0,192,2025-03-19,1.02941,-0.00115,0.00013,-0.05854,0.00114,-0.00002
SPY250319C00483000,SPY,2025-03-19,483.00,call,0.00,84.41,83.81,56,85.01,30,0,0,2025-03-19,1.43032,0.98551,0.00087,-0.83661,0.01091,0.01300
SPY250319P00483000,SPY,2025-03-19,483.00,put,0.00,0.01,0.00,0,0.01,186,0,575,2025-03-19,1.01737,-0.00117,0.00013,-0.05847,0.00115,-0.00002
SPY250319C00484000,SPY,2025-03-19,484.00,call,0.00,83.41,82.81,51,84.01,30,0,0,2025-03-19,1.41431,0.98536,0.00088,-0.83486,0.01101,0.01303
SPY250319P00484000,SPY,2025-03-19,484.00,put,0.00,0.01,0.00,0,0.01,186,0,206,2025-03-19,1.00533,-0.00118,0.00013,-0.05839,0.00116,-0.00002
SPY250319C00485000,SPY,2025-03-19,485.00,call,0.00,82.41,81.81,57,83.01,30,0,0,2025-03-19,1.39815,0.98522,0.00090,-0.83258,0.01110,0.01305
SPY250319P00485000,SPY,2025-03-19,485.00,put,0.00,0.01,0.00,0,0.01,186,0,1043,2025-03-19,0.99313,-0.00119,0.00013,-0.05822,0.00117,-0.00002
SPY250319C00486000,SPY,2025-03-19,486.00,call,0.00,81.40,80.79,75,82.01,30,0,0,2025-03-19,1.37300,0.98558,0.00090,-0.80254,0.01087,0.01308
SPY250319P00486000,SPY,2025-03-19,486.00,put,0.00,0.01,0.00,0,0.01,186,0,3,2025-03-19,0.98109,-0.00121,0.00014,-0.05812,0.00119,-0.00002
SPY250319C00487000,SPY,2025-03-19,487.00,call,0.00,80.40,79.79,50,81.01,30,0,0,2025-03-19,1.35699,0.98544,0.00092,-0.80042,0.01096,0.01311
SPY250319P00487000,SPY,2025-03-19,487.00,put,0.00,0.01,0.00,0,0.01,186,0,4,2025-03-19,0.96920,-0.00122,0.00014,-0.05810,0.00120,-0.00002
SPY250319C00488000,SPY,2025-03-19,488.00,call,0.00,79.40,78.79,58,80.01,30,0,0,2025-03-19,1.34099,0.98529,0.00094,-0.79823,0.01106,0.01313
SPY250319P00488000,SPY,2025-03-19,488.00,put,0.00,0.01,0.00,0,0.01,186,0,1,2025-03-19,0.95716,-0.00124,0.00014,-0.05798,0.00121,-0.00002
SPY250319C00489000,SPY,2025-03-19,489.00,call,0.00,78.41,77.81,58,79.01,30,0,0,2025-03-19,1.33398,0.98459,0.00098,-0.82418,0.01150,0.01315
SPY250319P00489000,SPY,2025-03-19,489.00,put,0.00,0.01,0.00,0,0.01,186,0,24,2025-03-19,0.94511,-0.00125,0.00015,-0.05785,0.00123,-0.00002
SPY250319C00490000,SPY,2025-03-19,490.00,call,72.59,77.40,76.79,60,78.01,30,0,3,2025-03-19,1.30913,0.98497,0.00098,-0.79414,0.01126,0.01318
SPY250319P00490000,SPY,2025-03-19,490.00,put,0.00,0.01,0.00,0,0.01,186,0,22,2025-03-19,0.93322,-0.00127,0.00015,-0.05780,0.00124,-0.00002
SPY250319C00491000,SPY,2025-03-19,491.00,call,0.00,76.41,75.81,66,77.01,30,0,0,2025-03-19,1.30181,0.98427,0.00102,-0.81933,0.01171,0.01320
SPY250319P00491000,SPY,2025-03-19,491.00,put,0.00,0.01,0.00,0,0.01,186,0,26,2025-03-19,0.92118,-0.00128,0.00015,-0.05765,0.00125,-0.00002
SPY250319C00492000,SPY,2025-03-19,492.00,call,0.00,75.41,74.81,67,76.01,30,0,0,2025-03-19,1.28596,0.98409,0.00104,-0.81754,0.01182,0.01322
SPY250319P00492000,SPY,2025-03-19,492.00,put,0.00,0.01,0.00,0,0.01,186,0,188,2025-03-19,0.90929,-0.00130,0.00016,-0.05758,0.00127,-0.00002
SPY250319C00493000,SPY,2025-03-19,493.00,call,71.52,74.40,73.79,60,75.01,30,2,0,2025-03-19,1.26142,0.98447,0.00104,-0.78775,0.01158,0.01326
SPY250319P00493000,SPY,2025-03-19,493.00,put,0.00,0.01,0.00,0,0.01,186,0,2,2025-03-19,0.89725,-0.00131,0.00016,-0.05741,0.00128,-0.00002
SPY250319C00494000,SPY,2025-03-19,494.00,call,0.00,73.40,72.79,60,74.01,30,0,0,2025-03-19,1.24556,0.98430,0.00107,-0.78566,0.01169,0.01328
SPY250319P00494000,SPY,2025-03-19,494.00,put,0.00,0.01,0.00,0,0.01,186,0,164,2025-03-19,0.88536,-0.00133,0.00017,-0.05732,0.00130,-0.00002
SPY250319C00495000,SPY,2025-03-19,495.00,call,0.00,72.40,71.79,60,73.01,30,0,0,2025-03-19,1.22956,0.98413,0.00109,-0.78301,0.01180,0.01331
SPY250319P00495000,SPY,2025-03-19,495.00,put,0.00,0.01,0.00,0,0.01,186,0,300,2025-03-19,0.87347,-0.00135,0.00017,-0.05723,0.00131,-0.00002
SPY250319C00496000,SPY,2025-03-19,496.00,call,0.00,71.40,70.79,72,72.01,30,0,0,2025-03-19,1.21371,0.98395,0.00111,-0.78079,0.01191,0.01333
SPY250319P00496000,SPY,2025-03-19,496.00,put,0.00,0.01,0.00,0,0.01,186,0,79,2025-03-19,0.86158,-0.00136,0.00017,-0.05712,0.00133,-0.00002
SPY250319C00497000,SPY,2025-03-19,497.00,call,0.00,70.40,69.79,73,71.01,30,0,0,2025-03-19,1.19785,0.98376,0.00114,-0.77850,0.01203,0.01336
SPY250319P00497000,SPY,2025-03-19,497.00,put,0.00,0.01,0.00,0,0.01,186,0,240,2025-03-19,0.84969,-0.00138,0.00018,-0.05701,0.00134,-0.00002
SPY250319C00498000,SPY,2025-03-19,498.00,call,0.00,69.41,68.81,60,70.01,64,0,0,2025-03-19,1.19023,0.98298,0.00119,-0.80349,0.01253,0.01337
SPY250319P00498000,SPY,2025-03-19,498.00,put,0.00,0.01,0.00,0,0.01,186,0,5217,2025-03-19,0.83780,-0.00140,0.00018,-0.05688,0.00136,-0.00002
SPY250319C00499000,SPY,2025-03-19,499.00,call,0.00,68.40,67.79,70,69.01,69,0,0,2025-03-19,1.16630,0.98337,0.00120,-0.77425,0.01228,0.01341
SPY250319P00499000,SPY,2025-03-19,499.00,put,0.00,0.01,0.00,0,0.01,186,0,365,2025-03-19,0.82591,-0.00142,0.00019,-0.05675,0.00138,-0.00002
SPY250319C00500000,SPY,2025-03-19,500.00,call,62.42,67.41,66.81,60,68.01,64,10,12,2025-03-19,1.15837,0.98257,0.00125,-0.79847,0.01278,0.01342
SPY250319P00500000,SPY,2025-03-19,500.00,put,0.01,0.01,0.00,0,0.01,1890,3,7389,2025-03-19,0.81402,-0.00144,0.00019,-0.05661,0.00139,-0.00002
SPY250319C00501000,SPY,2025-03-19,501.00,call,0.00,66.40,65.79,75,67.01,30,0,0,2025-03-19,1.13459,0.98297,0.00125,-0.76926,0.01253,0.01345
SPY250319P00501000,SPY,2025-03-19,501.00,put,0.00,0.01,0.00,0,0.01,1765,0,5770,2025-03-19,0.80228,-0.00146,0.00020,-0.05656,0.00141,-0.00002
SPY250319C00502000,SPY,2025-03-19,502.00,call,0.00,65.41,64.81,71,66.01,30,0,0,2025-03-19,1.12651,0.98215,0.00131,-0.79320,0.01305,0.01347
