contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250516C00285000,SPY,2025-05-16,285.00,call,305.38,309.02,307.99,30,310.06,7,2,124,2025-05-16,4.17592,1.00000,0.00000,-0.03381,0.00000,0.00781
SPY250516P00285000,SPY,2025-05-16,285.00,put,0.00,0.01,0.00,0,0.01,3765,0,4305,2025-05-16,4.20830,-0.00028,0.00001,-0.06882,0.00033,-0.00000
SPY250516C00290000,SPY,2025-05-16,290.00,call,235.10,304.02,302.99,30,305.06,30,0,15,2025-05-16,4.10839,1.00000,0.00000,-0.03440,0.00000,0.00794
SPY250516P00290000,SPY,2025-05-16,290.00,put,0.00,0.01,0.00,0,0.01,91,0,1323,2025-05-16,4.11318,-0.00029,0.00001,-0.06870,0.00033,-0.00001
SPY250516C00295000,SPY,2025-05-16,295.00,call,0.00,299.09,298.18,9,299.99,9,0,0,2025-05-16,4.04086,1.00000,0.00000,-0.03499,0.00000,0.00808
SPY250516P00295000,SPY,2025-05-16,295.00,put,0.00,0.01,0.00,0,0.01,91,0,651,2025-05-16,4.01973,-0.00030,0.00001,-0.06859,0.00034,-0.00001
SPY250516C00300000,SPY,2025-05-16,300.00,call,290.67,294.02,292.99,30,295.06,7,120,300,2025-05-16,3.97333,1.00000,0.00000,-0.03558,0.00000,0.00822
SPY250516P00300000,SPY,2025-05-16,300.00,put,0.00,0.01,0.00,0,0.01,3765,0,2040,2025-05-16,3.92766,-0.00030,0.00001,-0.06844,0.00035,-0.00001
SPY250516C00305000,SPY,2025-05-16,305.00,call,260.12,289.02,287.98,1,290.06,7,0,4,2025-05-16,3.90581,1.00000,0.00000,-0.03618,0.00000,0.00836
SPY250516P00305000,SPY,2025-05-16,305.00,put,0.00,0.01,0.00,0,0.01,91,0,8970,2025-05-16,3.83727,-0.00031,0.00001,-0.06833,0.00036,-0.00001
SPY250516C00310000,SPY,2025-05-16,310.00,call,278.15,284.12,283.18,9,285.06,7,0,3,2025-05-16,3.83828,1.00000,0.00000,-0.03677,0.00000,0.00849
SPY250516P00310000,SPY,2025-05-16,310.00,put,0.00,0.01,0.00,0,0.01,91,0,4810,2025-05-16,3.74809,-0.00032,0.00001,-0.06817,0.00036,-0.00001
SPY250516C00315000,SPY,2025-05-16,315.00,call,208.18,279.02,277.99,25,280.06,7,0,39,2025-05-16,3.77075,1.00000,0.00000,-0.03736,0.00000,0.00863
SPY250516P00315000,SPY,2025-05-16,315.00,put,0.00,0.01,0.00,0,0.01,91,0,4826,2025-05-16,3.66044,-0.00033,0.00001,-0.06804,0.00037,-0.00001
SPY250516C00320000,SPY,2025-05-16,320.00,call,274.42,274.02,272.98,1,275.06,7,10,15,2025-05-16,3.70322,1.00000,0.00000,-0.03796,0.00000,0.00877
SPY250516P00320000,SPY,2025-05-16,320.00,put,0.00,0.01,0.00,0,0.01,91,0,29034,2025-05-16,3.57417,-0.00033,0.00001,-0.06792,0.00038,-0.00001
SPY250516C00325000,SPY,2025-05-16,325.00,call,0.00,269.02,267.99,30,270.06,7,0,0,2025-05-16,3.63570,1.00000,0.00000,-0.03855,0.00000,0.00890
SPY250516P00325000,SPY,2025-05-16,325.00,put,0.01,0.01,0.00,0,0.01,91,1,4831,2025-05-16,3.48911,-0.00034,0.00001,-0.06777,0.00039,-0.00001
SPY250516C00330000,SPY,2025-05-16,330.00,call,192.77,264.02,262.98,1,265.06,7,0,26,2025-05-16,3.56817,1.00000,0.00000,-0.03914,0.00000,0.00904
SPY250516P00330000,SPY,2025-05-16,330.00,put,0.00,0.01,0.00,0,0.01,91,0,8633,2025-05-16,3.40527,-0.00035,0.00001,-0.06762,0.00040,-0.00001
SPY250516C00335000,SPY,2025-05-16,335.00,call,215.74,259.01,257.99,30,260.04,9,0,1,2025-05-16,3.50064,1.00000,0.00000,-0.03974,0.00000,0.00918
SPY250516P00335000,SPY,2025-05-16,335.00,put,0.00,0.01,0.00,0,0.01,91,0,16947,2025-05-16,3.32265,-0.00036,0.00001,-0.06746,0.00041,-0.00001
SPY250516C00340000,SPY,2025-05-16,340.00,call,182.97,254.01,252.99,30,255.04,9,0,24,2025-05-16,3.43311,1.00000,0.00000,-0.04033,0.00000,0.00931
SPY250516P00340000,SPY,2025-05-16,340.00,put,0.00,0.01,0.00,0,0.01,91,0,6709,2025-05-16,3.24125,-0.00037,0.00001,-0.06731,0.00042,-0.00001
SPY250516C00345000,SPY,2025-05-16,345.00,call,243.60,249.01,247.99,25,250.04,9,0,15,2025-05-16,3.36558,1.00000,0.00000,-0.04092,0.00000,0.00945
SPY250516P00345000,SPY,2025-05-16,345.00,put,0.00,0.01,0.00,0,0.01,91,0,4857,2025-05-16,3.16107,-0.00038,0.00001,-0.06718,0.00043,-0.00001
SPY250516C00350000,SPY,2025-05-16,350.00,call,236.00,244.01,242.99,30,245.04,9,0,219,2025-05-16,3.29806,1.00000,0.00000,-0.04152,0.00000,0.00959
SPY250516P00350000,SPY,2025-05-16,350.00,put,0.00,0.01,0.00,0,0.01,91,0,8463,2025-05-16,3.08180,-0.00039,0.00001,-0.06699,0.00043,-0.00001
SPY250516C00355000,SPY,2025-05-16,355.00,call,193.42,239.09,238.18,9,239.99,9,0,7,2025-05-16,3.23053,1.00000,0.00000,-0.04211,0.00000,0.00972
SPY250516P00355000,SPY,2025-05-16,355.00,put,0.00,0.01,0.00,0,0.01,91,0,1399,2025-05-16,3.00375,-0.00040,0.00002,-0.06685,0.00045,-0.00001
SPY250516C00360000,SPY,2025-05-16,360.00,call,234.22,234.01,232.99,30,235.04,9,2,8,2025-05-16,3.16300,1.00000,0.00000,-0.04270,0.00000,0.00986
SPY250516P00360000,SPY,2025-05-16,360.00,put,0.00,0.01,0.00,0,0.01,91,0,2857,2025-05-16,2.92662,-0.00041,0.00002,-0.06667,0.00046,-0.00001
SPY250516C00365000,SPY,2025-05-16,365.00,call,214.41,229.01,227.99,25,230.04,9,0,1,2025-05-16,3.09547,1.00000,0.00000,-0.04329,0.00000,0.01000
SPY250516P00365000,SPY,2025-05-16,365.00,put,0.00,0.01,0.00,0,0.01,91,0,7643,2025-05-16,2.85056,-0.00042,0.00002,-0.06650,0.00047,-0.00001
SPY250516C00370000,SPY,2025-05-16,370.00,call,178.35,224.01,222.99,30,225.04,9,0,26,2025-05-16,3.02795,1.00000,0.00000,-0.04389,0.00000,0.01014
SPY250516P00370000,SPY,2025-05-16,370.00,put,0.00,0.01,0.00,0,0.01,91,0,7321,2025-05-16,2.77556,-0.00043,0.00002,-0.06635,0.00048,-0.00001
SPY250516C00375000,SPY,2025-05-16,375.00,call,187.60,219.01,217.99,25,220.04,9,0,39,2025-05-16,2.96042,1.00000,0.00000,-0.04448,0.00000,0.01027
SPY250516P00375000,SPY,2025-05-16,375.00,put,0.00,0.01,0.00,0,0.01,6059,0,7972,2025-05-16,2.70132,-0.00044,0.00002,-0.06616,0.00049,-0.00001
SPY250516C00380000,SPY,2025-05-16,380.00,call,211.60,214.12,213.18,9,215.06,7,3,739,2025-05-16,2.89289,1.00000,0.00000,-0.04507,0.00000,0.01041
SPY250516P00380000,SPY,2025-05-16,380.00,put,0.00,0.01,0.00,0,0.01,91,0,7208,2025-05-16,2.62800,-0.00045,0.00002,-0.06595,0.00050,-0.00001
SPY250516C00385000,SPY,2025-05-16,385.00,call,194.44,209.01,207.99,30,210.04,9,0,211,2025-05-16,2.82536,1.00000,0.00000,-0.04567,0.00000,0.01055
SPY250516P00385000,SPY,2025-05-16,385.00,put,0.00,0.01,0.00,0,0.01,91,0,6055,2025-05-16,2.55575,-0.00046,0.00002,-0.06580,0.00052,-0.00001
SPY250516C00390000,SPY,2025-05-16,390.00,call,188.84,204.01,202.99,30,205.04,9,0,73,2025-05-16,2.75783,1.00000,0.00000,-0.04626,0.00000,0.01068
