contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250327C00400000,SPY,2025-03-27,400.00,call,168.67,167.24,166.63,40,167.85,60,15,1,2025-03-27,2.61840,0.99555,0.00017,-0.55325,0.00387,0.01089
SPY250327P00400000,SPY,2025-03-27,400.00,put,0.01,0.01,0.00,0,0.01,3745,40,1388,2025-03-27,2.09097,-0.00059,0.00003,-0.06398,0.00061,-0.00001
SPY250327C00405000,SPY,2025-03-27,405.00,call,0.00,162.24,161.63,70,162.85,71,0,0,2025-03-27,2.53212,0.99543,0.00018,-0.54903,0.00396,0.01102
SPY250327P00405000,SPY,2025-03-27,405.00,put,0.00,0.01,0.00,0,0.01,800,0,60,2025-03-27,2.02131,-0.00061,0.00004,-0.06373,0.00063,-0.00001
SPY250327C00410000,SPY,2025-03-27,410.00,call,0.00,157.24,156.63,64,157.85,65,0,0,2025-03-27,2.44691,0.99530,0.00019,-0.54495,0.00406,0.01116
SPY250327P00410000,SPY,2025-03-27,410.00,put,0.00,0.01,0.00,0,0.01,800,0,292,2025-03-27,1.95241,-0.00063,0.00004,-0.06349,0.00065,-0.00001
SPY250327C00415000,SPY,2025-03-27,415.00,call,0.00,152.24,151.63,63,152.85,64,0,0,2025-03-27,2.36246,0.99517,0.00020,-0.54057,0.00416,0.01129
SPY250327P00415000,SPY,2025-03-27,415.00,put,0.00,0.01,0.00,0,0.01,800,0,120,2025-03-27,1.88412,-0.00065,0.00004,-0.06319,0.00067,-0.00001
SPY250327C00420000,SPY,2025-03-27,420.00,call,0.00,147.24,146.63,40,147.85,60,0,0,2025-03-27,2.27908,0.99502,0.00021,-0.53642,0.00427,0.01143
SPY250327P00420000,SPY,2025-03-27,420.00,put,0.00,0.01,0.00,0,0.01,800,0,393,2025-03-27,1.81674,-0.00067,0.00004,-0.06297,0.00069,-0.00001
SPY250327C00425000,SPY,2025-03-27,425.00,call,0.00,142.24,141.63,40,142.85,60,0,0,2025-03-27,2.19646,0.99487,0.00023,-0.53206,0.00439,0.01156
SPY250327P00425000,SPY,2025-03-27,425.00,put,0.00,0.01,0.00,0,0.01,800,0,486,2025-03-27,1.74982,-0.00070,0.00005,-0.06266,0.00072,-0.00001
SPY250327C00430000,SPY,2025-03-27,430.00,call,0.00,137.24,136.63,40,137.85,65,0,0,2025-03-27,2.11460,0.99471,0.00024,-0.52753,0.00451,0.01169
SPY250327P00430000,SPY,2025-03-27,430.00,put,0.00,0.01,0.00,0,0.01,800,0,125,2025-03-27,1.68366,-0.00072,0.00005,-0.06237,0.00074,-0.00001
SPY250327C00435000,SPY,2025-03-27,435.00,call,0.00,132.24,131.63,40,132.85,60,0,0,2025-03-27,2.03350,0.99454,0.00026,-0.52286,0.00464,0.01183
SPY250327P00435000,SPY,2025-03-27,435.00,put,0.01,0.01,0.00,0,0.01,800,11,72,2025-03-27,1.61812,-0.00075,0.00005,-0.06207,0.00077,-0.00001
SPY250327C00440000,SPY,2025-03-27,440.00,call,0.00,127.24,126.63,40,127.85,40,0,0,2025-03-27,1.95332,0.99436,0.00028,-0.51836,0.00478,0.01196
SPY250327P00440000,SPY,2025-03-27,440.00,put,0.00,0.01,0.00,0,0.01,800,0,49,2025-03-27,1.55318,-0.00078,0.00006,-0.06175,0.00080,-0.00001
SPY250327C00445000,SPY,2025-03-27,445.00,call,0.00,122.24,121.63,40,122.85,59,0,0,2025-03-27,1.87375,0.99417,0.00030,-0.51356,0.00492,0.01210
SPY250327P00445000,SPY,2025-03-27,445.00,put,0.00,0.01,0.00,0,0.01,800,0,320,2025-03-27,1.48885,-0.00081,0.00006,-0.06143,0.00083,-0.00001
SPY250327C00450000,SPY,2025-03-27,450.00,call,123.08,117.24,116.63,40,117.85,60,0,3,2025-03-27,1.79494,0.99396,0.00032,-0.50875,0.00508,0.01223
SPY250327P00450000,SPY,2025-03-27,450.00,put,0.00,0.01,0.00,0,0.01,800,0,113,2025-03-27,1.42513,-0.00085,0.00007,-0.06112,0.00086,-0.00001
SPY250327C00455000,SPY,2025-03-27,455.00,call,0.00,112.24,111.63,40,112.85,40,0,0,2025-03-27,1.71674,0.99373,0.00035,-0.50371,0.00524,0.01236
SPY250327P00455000,SPY,2025-03-27,455.00,put,0.00,0.01,0.00,0,0.01,800,0,15,2025-03-27,1.36187,-0.00088,0.00007,-0.06075,0.00089,-0.00001
SPY250327C00460000,SPY,2025-03-27,460.00,call,0.00,107.24,106.63,40,107.85,30,0,0,2025-03-27,1.63930,0.99349,0.00038,-0.49876,0.00542,0.01250
SPY250327P00460000,SPY,2025-03-27,460.00,put,0.00,0.01,0.00,0,0.01,800,0,159,2025-03-27,1.29922,-0.00093,0.00008,-0.06041,0.00093,-0.00001
SPY250327C00465000,SPY,2025-03-27,465.00,call,0.00,102.24,101.63,40,102.85,64,0,0,2025-03-27,1.56248,0.99323,0.00041,-0.49367,0.00562,0.01263
SPY250327P00465000,SPY,2025-03-27,465.00,put,0.00,0.01,0.00,0,0.01,800,0,187,2025-03-27,1.23703,-0.00097,0.00009,-0.06004,0.00097,-0.00002
SPY250327C00470000,SPY,2025-03-27,470.00,call,94.96,97.24,96.63,40,97.85,60,0,0,2025-03-27,1.48611,0.99294,0.00044,-0.48819,0.00583,0.01276
SPY250327P00470000,SPY,2025-03-27,470.00,put,0.00,0.01,0.00,0,0.01,800,0,33,2025-03-27,1.17529,-0.00102,0.00010,-0.05963,0.00102,-0.00002
SPY250327C00475000,SPY,2025-03-27,475.00,call,0.00,92.24,91.63,40,92.85,60,0,0,2025-03-27,1.41050,0.99263,0.00049,-0.48297,0.00606,0.01289
SPY250327P00475000,SPY,2025-03-27,475.00,put,0.00,0.01,0.00,0,0.01,800,0,667,2025-03-27,1.11401,-0.00107,0.00011,-0.05920,0.00106,-0.00002
SPY250327C00476000,SPY,2025-03-27,476.00,call,0.00,91.24,90.63,40,91.85,60,0,0,2025-03-27,1.39541,0.99256,0.00050,-0.48184,0.00610,0.01292
SPY250327P00476000,SPY,2025-03-27,476.00,put,0.00,0.01,0.00,0,0.01,800,0,0,2025-03-27,1.10182,-0.00108,0.00011,-0.05912,0.00107,-0.00002
SPY250327C00477000,SPY,2025-03-27,477.00,call,0.00,90.24,89.63,40,90.85,71,0,0,2025-03-27,1.38032,0.99249,0.00051,-0.48066,0.00615,0.01295
SPY250327P00477000,SPY,2025-03-27,477.00,put,0.00,0.01,0.00,0,0.01,800,0,0,2025-03-27,1.08962,-0.00109,0.00011,-0.05902,0.00108,-0.00002
SPY250327C00478000,SPY,2025-03-27,478.00,call,0.00,89.24,88.63,40,89.85,60,0,0,2025-03-27,1.36523,0.99243,0.00052,-0.47943,0.00620,0.01297
SPY250327P00478000,SPY,2025-03-27,478.00,put,0.00,0.01,0.00,0,0.01,800,0,0,2025-03-27,1.07743,-0.00110,0.00012,-0.05892,0.00110,-0.00002
SPY250327C00479000,SPY,2025-03-27,479.00,call,0.00,88.24,87.63,40,88.85,60,0,0,2025-03-27,1.35029,0.99235,0.00053,-0.47846,0.00625,0.01300
SPY250327P00479000,SPY,2025-03-27,479.00,put,0.00,0.01,0.00,0,0.01,800,0,0,2025-03-27,1.06523,-0.00112,0.00012,-0.05880,0.00111,-0.00002
SPY250327C00480000,SPY,2025-03-27,480.00,call,0.00,87.24,86.63,40,87.85,60,0,0,2025-03-27,1.33520,0.99228,0.00054,-0.47713,0.00630,0.01303
SPY250327P00480000,SPY,2025-03-27,480.00,put,0.00,0.01,0.00,0,0.01,800,0,593,2025-03-27,1.05319,-0.00113,0.00012,-0.05876,0.00112,-0.00002
SPY250327C00481000,SPY,2025-03-27,481.00,call,0.00,86.24,85.63,40,86.85,60,0,0,2025-03-27,1.32026,0.99221,0.00055,-0.47607,0.00636,0.01305
SPY250327P00481000,SPY,2025-03-27,481.00,put,0.00,0.01,0.00,0,0.01,800,0,640,2025-03-27,1.04100,-0.00114,0.00012,-0.05863,0.00113,-0.00002
SPY250327C00482000,SPY,2025-03-27,482.00,call,0.00,85.24,84.63,40,85.85,60,0,0,2025-03-27,1.30532,0.99213,0.00056,-0.47497,0.00641,0.01308
SPY250327P00482000,SPY,2025-03-27,482.00,put,0.00,0.01,0.00,0,0.01,800,0,1,2025-03-27,1.02895,-0.00115,0.00013,-0.05857,0.00114,-0.00002
