contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250218C00400000,SPY,2025-02-18,400.00,call,210.30,211.25,210.63,60,211.87,60,0,2,2025-02-18,2.77553,1.00000,0.00000,-0.04745,0.00000,0.01096
SPY250218P00400000,SPY,2025-02-18,400.00,put,0.00,0.01,0.00,0,0.01,3765,0,0,2025-02-18,2.49736,-0.00046,0.00002,-0.06587,0.00053,-0.00001
SPY250218C00405000,SPY,2025-02-18,405.00,call,0.00,206.25,205.63,60,206.87,60,0,0,2025-02-18,2.70991,1.00000,0.00000,-0.04804,0.00000,0.01109
SPY250218P00405000,SPY,2025-02-18,405.00,put,0.00,0.01,0.00,0,0.01,186,0,0,2025-02-18,2.42861,-0.00047,0.00002,-0.06568,0.00054,-0.00001
SPY250218C00410000,SPY,2025-02-18,410.00,call,0.00,201.25,200.63,60,201.87,60,0,0,2025-02-18,2.64429,1.00000,0.00000,-0.04863,0.00000,0.01123
SPY250218P00410000,SPY,2025-02-18,410.00,put,0.01,0.01,0.00,0,0.01,186,1,0,2025-02-18,2.36063,-0.00049,0.00002,-0.06549,0.00056,-0.00001
SPY250218C00415000,SPY,2025-02-18,415.00,call,0.00,196.25,195.63,60,196.87,60,0,0,2025-02-18,2.57867,1.00000,0.00000,-0.04923,0.00000,0.01137
SPY250218P00415000,SPY,2025-02-18,415.00,put,0.01,0.01,0.00,0,0.01,186,2,0,2025-02-18,2.29340,-0.00050,0.00002,-0.06529,0.00057,-0.00001
SPY250218C00420000,SPY,2025-02-18,420.00,call,0.00,191.25,190.63,50,191.87,60,0,0,2025-02-18,2.51305,1.00000,0.00000,-0.04982,0.00000,0.01151
SPY250218P00420000,SPY,2025-02-18,420.00,put,0.00,0.01,0.00,0,0.01,186,0,931,2025-02-18,2.22679,-0.00052,0.00003,-0.06506,0.00058,-0.00001
SPY250218C00425000,SPY,2025-02-18,425.00,call,0.00,186.25,185.63,60,186.87,60,0,0,2025-02-18,2.44744,1.00000,0.00000,-0.05041,0.00000,0.01164
SPY250218P00425000,SPY,2025-02-18,425.00,put,0.00,0.01,0.00,0,0.01,186,0,0,2025-02-18,2.16109,-0.00053,0.00003,-0.06488,0.00060,-0.00001
SPY250218C00430000,SPY,2025-02-18,430.00,call,180.34,181.25,180.63,60,181.87,60,3,3,2025-02-18,2.38182,1.00000,0.00000,-0.05100,0.00000,0.01178
SPY250218P00430000,SPY,2025-02-18,430.00,put,0.00,0.01,0.00,0,0.01,186,0,29,2025-02-18,2.09585,-0.00055,0.00003,-0.06463,0.00062,-0.00001
SPY250218C00435000,SPY,2025-02-18,435.00,call,0.00,176.25,175.63,60,176.87,60,0,0,2025-02-18,2.31620,1.00000,0.00000,-0.05160,0.00000,0.01192
SPY250218P00435000,SPY,2025-02-18,435.00,put,0.00,0.01,0.00,0,0.01,186,0,2420,2025-02-18,2.03137,-0.00056,0.00003,-0.06440,0.00063,-0.00001
SPY250218C00440000,SPY,2025-02-18,440.00,call,0.00,171.25,170.63,60,171.87,60,0,0,2025-02-18,2.25058,1.00000,0.00000,-0.05219,0.00000,0.01205
SPY250218P00440000,SPY,2025-02-18,440.00,put,0.00,0.01,0.00,0,0.01,186,0,2688,2025-02-18,1.96765,-0.00058,0.00003,-0.06421,0.00065,-0.00001
SPY250218C00445000,SPY,2025-02-18,445.00,call,0.00,166.25,165.63,60,166.87,60,0,0,2025-02-18,2.18496,1.00000,0.00000,-0.05278,0.00000,0.01219
SPY250218P00445000,SPY,2025-02-18,445.00,put,0.00,0.01,0.00,0,0.01,186,0,2129,2025-02-18,1.90439,-0.00060,0.00003,-0.06394,0.00067,-0.00001
SPY250218C00450000,SPY,2025-02-18,450.00,call,160.82,161.25,160.63,60,161.87,60,1,1,2025-02-18,2.11934,1.00000,0.00000,-0.05338,0.00000,0.01233
