contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
QQQ250509C00250000,QQQ,2025-05-09,250.00,call,237.92,238.16,236.41,8,239.92,8,2,1,2025-05-09,5.02703,0.99625,0.00009,-0.74736,0.00286,0.00679
QQQ250509P00250000,QQQ,2025-05-09,250.00,put,0.01,0.01,0.00,0,0.01,4523,3,399,2025-05-09,3.90404,-0.00037,0.00001,-0.06671,0.00034,-0.00001
QQQ250509C00255000,QQQ,2025-05-09,255.00,call,0.00,233.18,231.44,8,234.92,8,0,0,2025-05-09,4.95264,0.99578,0.00010,-0.81683,0.00318,0.00692
QQQ250509P00255000,QQQ,2025-05-09,255.00,put,0.01,0.01,0.00,0,0.01,418,6,136,2025-05-09,3.79413,-0.00038,0.00001,-0.06655,0.00035,-0.00001
QQQ250509C00260000,QQQ,2025-05-09,260.00,call,0.00,228.16,226.44,8,229.89,8,0,0,2025-05-09,4.74959,0.99606,0.00010,-0.73947,0.00299,0.00707
QQQ250509P00260000,QQQ,2025-05-09,260.00,put,0.02,0.01,0.00,0,0.01,418,1,140,2025-05-09,3.68636,-0.00039,0.00001,-0.06640,0.00036,-0.00001
QQQ250509C00265000,QQQ,2025-05-09,265.00,call,0.00,223.16,221.41,8,224.92,8,0,0,2025-05-09,4.61484,0.99596,0.00010,-0.73551,0.00305,0.00720
QQQ250509P00265000,QQQ,2025-05-09,265.00,put,0.00,0.01,0.00,0,0.01,418,0,67,2025-05-09,3.58042,-0.00040,0.00002,-0.06621,0.00037,-0.00001
QQQ250509C00270000,QQQ,2025-05-09,270.00,call,217.34,218.18,216.44,8,219.92,8,1,1,2025-05-09,4.54381,0.99544,0.00011,-0.80400,0.00340,0.00733
QQQ250509P00270000,QQQ,2025-05-09,270.00,put,0.00,0.01,0.00,0,0.01,418,0,34,2025-05-09,3.47646,-0.00041,0.00002,-0.06604,0.00038,-0.00001
QQQ250509C00275000,QQQ,2025-05-09,275.00,call,0.00,213.18,211.44,8,214.92,8,0,0,2025-05-09,4.41241,0.99533,0.00012,-0.79957,0.00348,0.00747
QQQ250509P00275000,QQQ,2025-05-09,275.00,put,0.00,0.01,0.00,0,0.01,418,0,3,2025-05-09,3.37432,-0.00043,0.00002,-0.06585,0.00039,-0.00001
QQQ250509C00280000,QQQ,2025-05-09,280.00,call,0.00,208.16,206.41,8,209.92,8,0,0,2025-05-09,4.22476,0.99564,0.00012,-0.72308,0.00327,0.00761
QQQ250509P00280000,QQQ,2025-05-09,280.00,put,0.00,0.01,0.00,0,0.01,418,0,62,2025-05-09,3.27402,-0.00044,0.00002,-0.06568,0.00040,-0.00001
QQQ250509C00285000,QQQ,2025-05-09,285.00,call,0.00,203.18,201.44,8,204.92,8,0,0,2025-05-09,4.15647,0.99508,0.00013,-0.79062,0.00364,0.00774
QQQ250509P00285000,QQQ,2025-05-09,285.00,put,0.00,0.01,0.00,0,0.01,418,0,8,2025-05-09,3.17540,-0.00045,0.00002,-0.06550,0.00041,-0.00001
QQQ250509C00290000,QQQ,2025-05-09,290.00,call,169.10,198.18,196.44,8,199.92,8,0,0,2025-05-09,4.03162,0.99494,0.00014,-0.78593,0.00373,0.00787
QQQ250509P00290000,QQQ,2025-05-09,290.00,put,0.00,0.01,0.00,0,0.01,418,0,60,2025-05-09,3.07829,-0.00046,0.00002,-0.06529,0.00042,-0.00001
QQQ250509C00295000,QQQ,2025-05-09,295.00,call,192.77,193.18,191.44,8,194.92,8,0,80,2025-05-09,3.90891,0.99481,0.00015,-0.78131,0.00382,0.00801
QQQ250509P00295000,QQQ,2025-05-09,295.00,put,0.00,0.01,0.00,0,0.01,418,0,461,2025-05-09,2.98287,-0.00048,0.00002,-0.06510,0.00044,-0.00001
QQQ250509C00300000,QQQ,2025-05-09,300.00,call,0.00,188.18,186.44,8,189.92,8,0,0,2025-05-09,3.78819,0.99466,0.00016,-0.77665,0.00391,0.00814
QQQ250509P00300000,QQQ,2025-05-09,300.00,put,0.00,0.01,0.00,0,0.01,418,0,226,2025-05-09,2.88882,-0.00049,0.00002,-0.06487,0.00045,-0.00001
QQQ250509C00305000,QQQ,2025-05-09,305.00,call,0.00,183.18,181.44,8,184.92,8,0,0,2025-05-09,3.66913,0.99451,0.00017,-0.77164,0.00401,0.00828
QQQ250509P00305000,QQQ,2025-05-09,305.00,put,0.00,0.01,0.00,0,0.01,418,0,130,2025-05-09,2.79644,-0.00051,0.00003,-0.06469,0.00046,-0.00001
QQQ250509C00310000,QQQ,2025-05-09,310.00,call,146.10,178.18,176.44,8,179.92,8,0,1,2025-05-09,3.55206,0.99436,0.00018,-0.76679,0.00411,0.00841
QQQ250509P00310000,QQQ,2025-05-09,310.00,put,0.00,0.01,0.00,0,0.01,418,0,1290,2025-05-09,2.70528,-0.00053,0.00003,-0.06446,0.00048,-0.00001
QQQ250509C00315000,QQQ,2025-05-09,315.00,call,144.91,173.16,171.41,8,174.92,8,0,3,2025-05-09,3.38728,0.99474,0.00017,-0.69195,0.00387,0.00855
QQQ250509P00315000,QQQ,2025-05-09,315.00,put,0.00,0.01,0.00,0,0.01,418,0,326,2025-05-09,2.61550,-0.00054,0.00003,-0.06422,0.00049,-0.00001
QQQ250509C00320000,QQQ,2025-05-09,320.00,call,0.00,168.16,166.44,8,169.89,8,0,0,2025-05-09,3.27478,0.99458,0.00019,-0.68714,0.00397,0.00869
QQQ250509P00320000,QQQ,2025-05-09,320.00,put,0.00,0.01,0.00,0,0.01,418,0,251,2025-05-09,2.52709,-0.00056,0.00003,-0.06400,0.00051,-0.00001
QQQ250509C00325000,QQQ,2025-05-09,325.00,call,0.00,163.18,161.44,8,164.92,8,0,0,2025-05-09,3.21091,0.99384,0.00021,-0.75157,0.00444,0.00882
QQQ250509P00325000,QQQ,2025-05-09,325.00,put,0.00,0.01,0.00,0,0.01,420,0,205,2025-05-09,2.43989,-0.00058,0.00003,-0.06376,0.00052,-0.00001
QQQ250509C00330000,QQQ,2025-05-09,330.00,call,161.28,158.16,156.44,8,159.89,8,0,3,2025-05-09,3.05467,0.99425,0.00021,-0.67747,0.00418,0.00896
QQQ250509P00330000,QQQ,2025-05-09,330.00,put,0.00,0.01,0.00,0,0.01,418,0,189,2025-05-09,2.35392,-0.00060,0.00004,-0.06352,0.00054,-0.00001
QQQ250509C00335000,QQQ,2025-05-09,335.00,call,148.84,153.18,151.44,8,154.92,8,0,7,2025-05-09,2.99141,0.99345,0.00024,-0.74106,0.00469,0.00908
QQQ250509P00335000,QQQ,2025-05-09,335.00,put,0.00,0.01,0.00,0,0.01,418,0,364,2025-05-09,2.26901,-0.00062,0.00004,-0.06324,0.00056,-0.00001
QQQ250509C00340000,QQQ,2025-05-09,340.00,call,151.60,148.18,146.44,8,149.92,8,0,2,2025-05-09,2.88379,0.99324,0.00026,-0.73557,0.00482,0.00922
QQQ250509P00340000,QQQ,2025-05-09,340.00,put,0.00,0.01,0.00,0,0.01,418,0,1848,2025-05-09,2.18533,-0.00065,0.00004,-0.06298,0.00058,-0.00001
QQQ250509C00345000,QQQ,2025-05-09,345.00,call,0.00,143.16,141.44,8,144.89,8,0,0,2025-05-09,2.73547,0.99368,0.00025,-0.66227,0.00455,0.00936
QQQ250509P00345000,QQQ,2025-05-09,345.00,put,0.00,0.01,0.00,0,0.01,418,0,357,2025-05-09,2.10271,-0.00067,0.00004,-0.06271,0.00060,-0.00001
QQQ250509C00350000,QQQ,2025-05-09,350.00,call,126.11,138.16,136.44,8,139.89,2,0,11,2025-05-09,2.63181,0.99347,0.00027,-0.65706,0.00468,0.00950
QQQ250509P00350000,QQQ,2025-05-09,350.00,put,0.00,0.01,0.00,0,0.01,418,0,874,2025-05-09,2.02116,-0.00070,0.00005,-0.06243,0.00062,-0.00001
QQQ250509C00355000,QQQ,2025-05-09,355.00,call,0.00,133.17,131.44,8,134.90,2,0,0,2025-05-09,2.54965,0.99289,0.00030,-0.68528,0.00505,0.00963
QQQ250509P00355000,QQQ,2025-05-09,355.00,put,0.01,0.01,0.00,0,0.01,418,1,7219,2025-05-09,1.94052,-0.00073,0.00005,-0.06212,0.00064,-0.00001
QQQ250509C00360000,QQQ,2025-05-09,360.00,call,83.79,128.18,126.44,8,129.92,2,0,1,2025-05-09,2.46657,0.99227,0.00034,-0.71238,0.00543,0.00975
QQQ250509P00360000,QQQ,2025-05-09,360.00,put,0.00,0.01,0.00,0,0.01,418,0,4340,2025-05-09,1.86095,-0.00076,0.00005,-0.06182,0.00066,-0.00001
QQQ250509C00365000,QQQ,2025-05-09,365.00,call,0.00,123.16,121.41,7,124.91,1,0,0,2025-05-09,2.32816,0.99275,0.00034,-0.64054,0.00513,0.00990
QQQ250509P00365000,QQQ,2025-05-09,365.00,put,0.01,0.01,0.00,0,0.01,421,2,570,2025-05-09,1.78229,-0.00079,0.00006,-0.06151,0.00069,-0.00001
QQQ250509C00370000,QQQ,2025-05-09,370.00,call,118.84,118.17,116.44,7,119.91,1,7,9,2025-05-09,2.24767,0.99207,0.00038,-0.66766,0.00555,0.01003
QQQ250509P00370000,QQQ,2025-05-09,370.00,put,0.00,0.01,0.00,0,0.01,418,0,4018,2025-05-09,1.70455,-0.00082,0.00006,-0.06119,0.00072,-0.00001
QQQ250509C00375000,QQQ,2025-05-09,375.00,call,0.00,113.17,111.44,7,114.90,1,0,0,2025-05-09,2.14920,0.99176,0.00041,-0.66144,0.00575,0.01016
QQQ250509P00375000,QQQ,2025-05-09,375.00,put,0.01,0.01,0.00,0,0.01,420,15,1748,2025-05-09,1.62757,-0.00086,0.00007,-0.06083,0.00075,-0.00001
QQQ250509C00380000,QQQ,2025-05-09,380.00,call,110.68,108.16,106.44,7,109.88,1,40,115,2025-05-09,2.03457,0.99186,0.00043,-0.62273,0.00568,0.01030
QQQ250509P00380000,QQQ,2025-05-09,380.00,put,0.01,0.01,0.00,0,0.01,473,10,1784,2025-05-09,1.55150,-0.00090,0.00008,-0.06048,0.00078,-0.00001
QQQ250509C00385000,QQQ,2025-05-09,385.00,call,74.51,103.17,101.44,8,104.90,2,0,6,2025-05-09,1.95530,0.99106,0.00048,-0.64849,0.00617,0.01042
QQQ250509P00385000,QQQ,2025-05-09,385.00,put,0.00,0.01,0.00,0,0.01,418,0,1829,2025-05-09,1.47620,-0.00094,0.00008,-0.06010,0.00082,-0.00001
QQQ250509C00390000,QQQ,2025-05-09,390.00,call,97.48,98.17,96.44,6,99.90,1,2,7,2025-05-09,1.85973,0.99067,0.00053,-0.64163,0.00641,0.01055
QQQ250509P00390000,QQQ,2025-05-09,390.00,put,0.01,0.01,0.00,0,0.01,418,1,20411,2025-05-09,1.40166,-0.00099,0.00009,-0.05971,0.00085,-0.00001
QQQ250509C00395000,QQQ,2025-05-09,395.00,call,38.65,93.17,91.44,6,94.91,1,0,58,2025-05-09,1.76506,0.99024,0.00058,-0.63461,0.00667,0.01069
QQQ250509P00395000,QQQ,2025-05-09,395.00,put,0.00,0.01,0.00,0,0.01,418,0,5285,2025-05-09,1.32773,-0.00104,0.00010,-0.05925,0.00089,-0.00001
QQQ250509C00400000,QQQ,2025-05-09,400.00,call,87.00,88.17,86.44,7,89.91,1,36,434,2025-05-09,1.67116,0.98977,0.00064,-0.62721,0.00695,0.01082
QQQ250509P00400000,QQQ,2025-05-09,400.00,put,0.00,0.01,0.00,0,0.01,2423,0,3022,2025-05-09,1.25456,-0.00110,0.00011,-0.05880,0.00094,-0.00001
QQQ250509C00401000,QQQ,2025-05-09,401.00,call,0.00,87.17,85.44,7,88.91,1,0,0,2025-05-09,1.65241,0.98967,0.00065,-0.62556,0.00700,0.01084
QQQ250509P00401000,QQQ,2025-05-09,401.00,put,0.00,0.01,0.00,0,0.01,2423,0,1875,2025-05-09,1.24008,-0.00111,0.00012,-0.05874,0.00095,-0.00002
QQQ250509C00402000,QQQ,2025-05-09,402.00,call,0.00,86.17,84.44,7,87.91,1,0,0,2025-05-09,1.63382,0.98957,0.00066,-0.62416,0.00706,0.01087
QQQ250509P00402000,QQQ,2025-05-09,402.00,put,0.00,0.01,0.00,0,0.01,418,0,58,2025-05-09,1.22560,-0.00113,0.00012,-0.05867,0.00096,-0.00002
QQQ250509C00403000,QQQ,2025-05-09,403.00,call,81.03,85.17,83.44,7,86.91,1,0,1,2025-05-09,1.61522,0.98946,0.00068,-0.62268,0.00713,0.01089
QQQ250509P00403000,QQQ,2025-05-09,403.00,put,0.00,0.01,0.00,0,0.01,418,0,71,2025-05-09,1.21096,-0.00114,0.00012,-0.05851,0.00097,-0.00002
QQQ250509C00404000,QQQ,2025-05-09,404.00,call,0.00,84.22,82.44,7,85.99,1,0,0,2025-05-09,1.65973,0.98674,0.00080,-0.76893,0.00870,0.01088
QQQ250509P00404000,QQQ,2025-05-09,404.00,put,0.00,0.01,0.00,0,0.01,418,0,356,2025-05-09,1.19648,-0.00115,0.00013,-0.05841,0.00098,-0.00002
QQQ250509C00405000,QQQ,2025-05-09,405.00,call,85.63,83.21,81.44,7,84.98,1,1,9,2025-05-09,1.62894,0.98712,0.00080,-0.73807,0.00848,0.01092
QQQ250509P00405000,QQQ,2025-05-09,405.00,put,0.00,0.01,0.00,0,0.01,418,0,5853,2025-05-09,1.18215,-0.00116,0.00013,-0.05837,0.00099,-0.00002
QQQ250509C00406000,QQQ,2025-05-09,406.00,call,0.00,82.16,80.44,7,83.88,1,0,0,2025-05-09,1.54556,0.98970,0.00069,-0.58745,0.00699,0.01098
