contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
QQQ250326C00400000,QQQ,2025-03-26,400.00,call,83.94,84.50,82.49,10,86.50,10,104,2,2025-03-26,1.47574,0.99410,0.00045,-0.36046,0.00425,0.01088
QQQ250326P00400000,QQQ,2025-03-26,400.00,put,0.00,0.01,0.00,0,0.01,4575,0,270,2025-03-26,1.21233,-0.00114,0.00012,-0.05850,0.00097,-0.00002
QQQ250326C00404000,QQQ,2025-03-26,404.00,call,0.00,80.59,78.69,10,82.50,10,0,0,2025-03-26,1.55638,0.98838,0.00077,-0.64633,0.00770,0.01091
QQQ250326P00404000,QQQ,2025-03-26,404.00,put,0.01,0.01,0.00,0,0.01,547,2,0,2025-03-26,1.15410,-0.00120,0.00014,-0.05810,0.00101,-0.00002
QQQ250326C00405000,QQQ,2025-03-26,405.00,call,0.00,79.58,77.65,1,81.50,10,0,0,2025-03-26,1.52452,0.98882,0.00076,-0.61481,0.00744,0.01094
QQQ250326P00405000,QQQ,2025-03-26,405.00,put,0.01,0.01,0.00,0,0.01,547,2,136,2025-03-26,1.13962,-0.00121,0.00014,-0.05801,0.00102,-0.00002
QQQ250326C00406000,QQQ,2025-03-26,406.00,call,0.00,78.50,76.49,10,80.50,10,0,0,2025-03-26,1.37117,0.99374,0.00051,-0.35476,0.00448,0.01104
QQQ250326P00406000,QQQ,2025-03-26,406.00,put,0.00,0.01,0.00,0,0.01,547,0,0,2025-03-26,1.12514,-0.00123,0.00014,-0.05790,0.00103,-0.00002
QQQ250326C00407000,QQQ,2025-03-26,407.00,call,0.00,77.50,75.49,10,79.50,10,0,0,2025-03-26,1.35379,0.99367,0.00052,-0.35370,0.00452,0.01106
QQQ250326P00407000,QQQ,2025-03-26,407.00,put,0.00,0.01,0.00,0,0.01,547,0,0,2025-03-26,1.11066,-0.00124,0.00015,-0.05778,0.00104,-0.00002
QQQ250326C00408000,QQQ,2025-03-26,408.00,call,0.00,76.36,74.48,20,78.23,10,0,0,2025-03-26,1.26543,1.00000,0.00000,-0.04840,0.00000,0.01118
QQQ250326P00408000,QQQ,2025-03-26,408.00,put,0.00,0.01,0.00,0,0.01,547,0,3,2025-03-26,1.09633,-0.00126,0.00015,-0.05772,0.00105,-0.00002
QQQ250326C00409000,QQQ,2025-03-26,409.00,call,0.00,75.36,73.48,20,77.23,10,0,0,2025-03-26,1.24886,1.00000,0.00000,-0.04851,0.00000,0.01120
QQQ250326P00409000,QQQ,2025-03-26,409.00,put,0.00,0.01,0.00,0,0.01,547,0,1,2025-03-26,1.08185,-0.00127,0.00015,-0.05757,0.00107,-0.00002
